address,score,amount,category
io172t7ex9ng2r0tvqpamjspvdpsl905mjcpffkl3,2,14800562421372012,social
io1r4ucagaax4v582dk5u6pvk53atrd66jgc2puvv,2,14800562421372012,social
io1a7lst63ukdn5vfhy9sfezgx5p7ujmcg4qa4re0,2,14800562421372012,social
io1fwlqst9wd2g09e95ux6l0nq7zehg3jejctzcd7,2,14800562421372012,social
io1dqgfr208a4d3m8e0kaae5px8hy6zjkw73g55mw,2,14800562421372012,social
io1h38aar8ur5g3952mcl6vjz8ytsv7yfqr22fc3f,2,14800562421372012,social
io1pg32xvd3pnqxtsc6xsl9kptl834u7c70pqykk8,2,14800562421372012,social
io1ty5kqh2z9frulanfq24xcyj6hrs3899zq5vcmg,2,14800562421372012,social
io1w7fulae9p6z70hxp0z9s04ezy7jr4qurj7d7x3,2,14800562421372012,social
io1ydkrmwwk2cqmx5v73gv2hjc6fghx4x3j6df6fj,2,14800562421372012,social
io10h4wwwxqrf4akgsn3x44u49gjs56rse5yn0u8t,2,14800562421372012,social
io18k6z8lts4wz2pd8nrmt50t4wcexpkxcn0x6zw0,2,14800562421372012,social
io1t8vnec9dyyztud403pjgsm7fmpxrquhkj24afx,10,74002812106860064,social
io1l3lu8s3jfcxeuftchchpq4gawzx28s8csghpvs,2,14800562421372012,social
io1404anjkepnu4mf3pkwzsm5ls6lelwuz97kc7n5,2,14800562421372012,social
io12jrgr8lergzlvvzxyzm232rz8ln740vp2sf6kr,2,14800562421372012,social
io1j896wejf9ksw6z95q08t4jcj9fejw8nnjts5dv,2,14800562421372012,social
io1q743f90pw6syl4u5pddfkf46y879s5sca3fsrc,2,14800562421372012,social
io157j9f3knw30c6hu2tkcft8pa0yp2pez2m68rnl,2,14800562421372012,social
io1m2cuxvx5cw2nwrmhzj8n0m0fe3gtaarawr872g,2,14800562421372012,social
io1rq27rmlfleg6td2ngjy64txfpvpqavpmhqh67m,2,14800562421372012,social
io1u0guhs3ntvnj3lr3vc57ktj2u4xax6avs3dwd5,2,14800562421372012,social
io1w8j27szrh8p6qfy6zdaum6623kufcagmspx8zh,2,14800562421372012,social
io1yfyqme4y63tptrsf90s88ke3upu98fzpfne6dy,2,14800562421372012,social
io1qd4adgmzqakuzzhl7pz3xx6zs2re6uewhtmwx7,4,29601124842744024,social
io1647nd9uwyh9nqmq85fnhv38rzxt9jyvvq5m6tj,2,14800562421372012,social
io1j9xu7pxq9xfhq9tq758h4c0cpp5fm4jln9vz86,2,14800562421372012,social
io1q9gjcvc8wsr6pedjwzf977pl9dt84e6umnmjpu,2,14800562421372012,social
io158s33wtv0t69jca8hx7w7asmt833qxdt8rz3zu,2,14800562421372012,social
io196u4uk5mgmjyrcgfmqgfpz73sjwu04ec4v2fy9,2,14800562421372012,social
io1f0jpwd3h7a82hhnq387ygx0rm3afh8dh24t3nh,2,14800562421372012,social
io1cmdvs2yzrkjwe2hxqvesxg2uw89xad6c405yu7,2,14800562421372012,social
io13tyyunm43wzk8aemdkmhx6e4alhlnkxwu3hfye,2,14800562421372012,social
io1ne6yxm227kyu6dayl7czx8vgsxewlh3k7977zc,2,14800562421372012,social
io1t06q4yk7tqlclrhkyd09q0v5czwpqmnwctxjg3,2,14800562421372012,social
io1v9sy0h74nlchepxczwwtkamzch0zwtf3rtzayx,2,14800562421372012,social
io1xde48rrrhpspa9twdafccp0narr2tvrzula8ah,2,14800562421372012,social
io1zmdvhftcg8cra0y7rdv32pfdqjkcdvx5d8dd59,2,14800562421372012,social
io1q3rsxr60c743vqyrv6myqgv762kltwvg02j5p9,3,22200843632058020,social
io17fq4hhtt6lf6r8q9ymu3mdvemtvnhk8pz9y0n2,2,14800562421372012,social
io1lmh4um33p4kmvltgxd9taznfssvdt4swjg62fa,25,185007030267150144,social
io1k592ptsna73s8vq0zz6h2m3lagw0p2wa46a4q4,2,14800562421372012,social
io1rftzmrv0jylnxhqht0kw4hv4kgevpaz4f4qggh,2,14800562421372012,social
io10jzvk4acy5fcmuszmyaqr903z62hw08wj8r2ys,2,14800562421372012,social
io1ajnz3tv3uc0mgwhdrtvwv9u8qw2l6y2cj8r8zl,2,14800562421372012,social
io1g56najds98kqyaxxvp2upcm5s8xda2lzk4vel7,2,14800562421372012,social
io1dzqcazhpxcueypmy76w5qp4zqdgyh0sn028lvl,2,14800562421372012,social
io1hfc83fzd3pn0ynncl4u54eguhwya2zgyak2jaw,2,14800562421372012,social
io1dw8fqlg7dcdeyfgetw2ncxvdauwff5d4lmykl9,6,44401687264116040,social
io1le89pmjtv6ca73lj25cx2hagq6dfxs9sga9uxp,2,14800562421372012,social
io14a036hxlgx3hkak0mpfvh2cdnzncrj3s3gndfs,2,14800562421372012,social
io12v30h2kftwcevmvkaagqf0kc48cvw9j2n55s84,2,14800562421372012,social
io1me39e4seldf5s96qranjh3j89wrqw4hacvs2cy,2,14800562421372012,social
io1rzsg5y7wt8ll7n6uc0u77mdctgse2z8txfzhgm,2,14800562421372012,social
io1ucxchwtzlpt67yje8jwupu9msacgrr5fq3zmru,2,14800562421372012,social
io1whnv5kl8pg7ej02dn9u0k2jg9c8d4r9hx08kjw,2,14800562421372012,social
io1ynzw84m80j70vwc4p233ymfy4yjj8ryn9etdf7,2,14800562421372012,social
io12sh9p80rzjvt4vfcu7g68tk6w4pjfg5a90edzs,3,22200843632058020,social
io16deryafymfm6a9x3ryqfn6praul4s9mar3vt3n,2,14800562421372012,social
io1jkw7reme9n96tqgjph6dj8juvaxxffymr0qfax,2,14800562421372012,social
io1qh0uwq03y68gna323cexy66df0slcc5qyv2ake,2,14800562421372012,social
io15j3r5tlre4n2shvvk6622r4mnppa35crmccg8t,2,14800562421372012,social
io19gh3cmek7k8qepzddvve6xrkud37fs800wercm,2,14800562421372012,social
io1f9c2rj4sra45xdvwlgvm05gd6a263rtu4whje7,2,14800562421372012,social
io1cwhy6x0hawyv78e5lqd97xerh9f8876pem2cg9,2,14800562421372012,social
io1nnutgpn0wythtxh8nvc8mpsgthtg0ckkr85z77,2,14800562421372012,social
io1t7zqwgh9kld6hnup7zwd6x8hm9hv5d04epdymz,2,14800562421372012,social
io1vn297tqshmcj4nmulyevd7a7dwrzjdrytmkget,2,14800562421372012,social
io1xp7j6pj86z83wttj0780der9ru83k2gvutlgxh,2,14800562421372012,social
io1zvrf8rrvc4aqw55h9rz4kee0kqhzemyy5x9n0e,2,14800562421372012,social
io1vvhuzsu526998up2w76tllx6vmknu20d8rrzjm,3,22200843632058020,social
io17qnkdavhyskpejtfahs6er2q3l3asmrrnel06h,2,14800562421372012,social
io16ccehuncyemt2ckc0ygyd9ccr9s0txxrx5yffq,21,155405905424406144,social
io1kc6e5e6paaeed4jkunxjzkl9zu6r2ce6x6rfyx,2,14800562421372012,social
io1rpeepf3u67hkmtdgswh46lar8r9u00n5z8dktq,2,14800562421372012,social
io10usjn5zmcg5sfj27q3u38j0tefm393wwzvy7vx,2,14800562421372012,social
io1arxtr9kw6d7qvej0v589d8l4unr8xfy9ye0d56,2,14800562421372012,social
io1gdrlxlrgx27g28rzhlps72n83l4q6yudgyg8c7,2,14800562421372012,social
io1e6vjhtwmx4ah6shkzlcmuyrql959qfv6xxqgcu,2,14800562421372012,social
io1c2k0ayertl8d76f0zeka4a0r4um272w3m9kdwf,6,44401687264116040,social
io1hmvyp52ysxfyhywns4ucpx7k6d7lmv5z6ym5er,2,14800562421372012,social
io1pjhftds0g48cgzxux36nge66jwfkdkqdml4gte,2,14800562421372012,social
io1nsynh5j0jp2wa2s8z388hys9k8l8dtfga5ndy7,5,37001406053430032,social
io1ll8a93mec8pgstscdkfw56xrpmv0wx7tl27n30,2,14800562421372012,social
io14jzdyke0d5k6f889qyh3gmnnzp4kmsp2wa02zp,2,14800562421372012,social
io133ef7uhrd0rj0yqukv8fxmanzw2zzpgx43ndu7,2,14800562421372012,social
io1mkxjanwm06ul4krre298w3ewx4qyrajx75ga24,2,14800562421372012,social
io1s8n7ldf45l2lnhatc9zu5h8p8rkawqr9xqf5xt,2,14800562421372012,social
io1unykmecay00wmqk8zf2pcnv9xq5lzt3nelm2qm,2,14800562421372012,social
io1wsyacyaxtgtvvewvg5q69rrenw4nn6c82rrc2u,2,14800562421372012,social
io1yvj87mt0t06ue67pzs86ew4scs4k7cdw9ykeph,2,14800562421372012,social
io16vv73rhy4wjmgps9k4v9fvxu0u2efap0nr339e,3,22200843632058020,social
io16m3txygfhqqgdl78lqhxhrhduy52v7xdgrja73,2,14800562421372012,social
io1jtwq54z39xk63afc6eacqr7uq8sapjk237lmq7,2,14800562421372012,social
io1qsf0pyqaawfa6agf85lqhfcrmxq4tgqek9we0c,2,14800562421372012,social
io15rf3evky0raggzpfsp8txe028xgthzxry26473,2,14800562421372012,social
io19qtc7wh0ha60wtgn43yjmzp7t6n59lx6fg8mfe,2,14800562421372012,social
io1fj78vcjm49jkewx9s273044gg3w70s49rn9t9r,2,14800562421372012,social
io1d6qvdm3vhh6gmed8gxmhecj2sy3z80uy27u373,2,14800562421372012,social
io1gpjt6c8j9c0jz5v8yjcfzqpkxe8g2vnr0f3ss9,2,14800562421372012,social
io1p0me3d7nu93gnye3p2kj4rlhfmm6ymgz9ruet4,2,14800562421372012,social
io1tg8h63mz5wnrpww2rqwls9z3tm9gt6rls6x4zs,2,14800562421372012,social
io1vwfefsryn60xkx8p8rxw7ur7pladnsmulmhl6r,2,14800562421372012,social
io1xyk96mdqc27996wz60nds4q934q8ay8e59v5sy,2,14800562421372012,social
io102v45afj6xhxaz405e9hhazxr7d6q5x2lpw6j6,2,14800562421372012,social
io180f64vl45e8v0se4arugw2apvlutl3zcafghwm,2,14800562421372012,social
io1gljjazj9xldqw2ycpq7stn07dhmt3ycclcgkrk,18,133205061792348112,social
io1kl5ldlse0kc247zf8w3mj9796ryv7egk4hx2v4,2,14800562421372012,social
io122799axl8t509fzxtd06sfnvf5aeuk2qmcs2fc,2,14800562421372012,social
io1c023mt4p03hl6ufcxpwjgyk28llr8fv5rst0da,2,14800562421372012,social
io1gp2qv33tf0nsglwkha0r0re247ekzle92sehqd,2,14800562421372012,social
io1efp29gj7vfl5e45wy65e9s7apwh9w5ahfprgd7,2,14800562421372012,social
io1qecujfneww4z0d6dq85673wq5z8jux6gwc4pyz,41,303411529638126208,social
io1huqmx0n4jftjhgdul8eqk9vykkv03cjjpf28ye,2,14800562421372012,social
io1pudhjtz7c06skdrpmpf55rl4fj87zz69m6d8ye,2,14800562421372012,social
io18p8em2wz9z46am3r0vu0qsgswrdg7n7c30tldh,4,29601124842744024,social
io1lu5mlqqmy0e4g3440795zrl48wwt90vjgwsaxg,2,14800562421372012,social
io14qyaz6fukzq6dxtgum2ntnpwga73vp8n7pxxas,2,14800562421372012,social
io18nru6sqwn9f396rpu6r7rwud3vulex4tx5ycwm,2,14800562421372012,social
io1eg7tyzgsrvfad8lyz0ezupy5uwm398whfedx4k,2,14800562421372012,social
io1c032633s243s0rkmmdve8ksttlhtlf8juf2m4n,2,14800562421372012,social
io13ca7d9xp3wnkv42l0tr6s0ls9m48pw30hu04g0,2,14800562421372012,social
io1mugdtfz2e3csw6awgmqeedyee4m6e79q477kyf,2,14800562421372012,social
io1sjymjyeh9n8rfsvm54gw9qfrt98pw4nhavqput,2,14800562421372012,social
io1uvxz5jx3zfntuvr7k6s5278h36lct8sh2mdxje,2,14800562421372012,social
io1wxvs8qger6pvds9vat2kx6448086ets0cmgss9,2,14800562421372012,social
io1z44a6s4rc3jp9cke7yd3s4k5gel5czpse33emk,2,14800562421372012,social
io1dgzkw36sx0f7mlxrgwachpha7zz3vzr9pg9xhz,3,22200843632058020,social
io16vw7glweamseewhvavuquv4dgsgp22vepj5r65,2,14800562421372012,social
io1qz7mjctakekeajfctupfl3e4jg0ca5yj27z5mu,2,14800562421372012,social
io163tmczlxqwxahys4tmy6qlat6eq435t9fjemfv,2,14800562421372012,social
io1a0rytvajfa9hdpy378r5qag8pdqj9a34r2mr75,2,14800562421372012,social
io1frnq46kzd6yujzvnj8un6dh4gly0krn0nv6d7k,2,14800562421372012,social
io1df6gx7u6hngpf348zujtdakahmy68n4vlyue8z,2,14800562421372012,social
io1gw5uyfcmsyapgc73lvpccz553y8jrtj5yyyxjd,2,14800562421372012,social
io1p9d2y4n4382dpk7vsrkv87v7ac3sc46wzg9uwp,2,14800562421372012,social
io1tr0hj8apdkseq2v7hevtgu2d5ndh2wy7ljmfrf,2,14800562421372012,social
io1w3n26z9tfh49el93wfntnlfzrtr8pjh5d8vc0c,2,14800562421372012,social
io1y5x660tcpxchl03jllkcc98082flckrr8j79qj,2,14800562421372012,social
io10chttjnvwmm9tuccwxdrzycqd6h9msl77dq68c,2,14800562421372012,social
io188xrsdvqjhalt59usg039af467dnh6zcn968h3,2,14800562421372012,social
io10ys76dar0vy4gxa75mkpuuahdgc0jc2rlrspgh,13,96203655738918080,social
io1kvuxd379xgf4l5zs0hekq2nnsfudf4cqckatwr,2,14800562421372012,social
io13u9zj7graepsx68ejvl397rc0k0vv568gpnjlf,2,14800562421372012,social
io12ah799l36xr6yphga7v39vtvp50u6v66er2hrw,2,14800562421372012,social
io1j2rv97zl0erlzw0tll7kke9ct0404zsatx8eds,2,14800562421372012,social
io1q0dwqyhnev7gujm3ycvqw4xytv54fcu5ef294d,2,14800562421372012,social
io1q388n2pyglqd0tfvemvnffh5tngrs5p0u7yr2y,4,29601124842744024,social
io1m269l6f6ufjl0wsnqwuagmgxhvl67983wkrk8d,2,14800562421372012,social
io14zpd9fdwdajmpuuk7xwyh0tvcusr9q4854g8ee,2,14800562421372012,social
io18wh777v6ev5yu8cxlhc7cl784l7wrkxmrffdtj,2,14800562421372012,social
io1eqne8w7m758gp35q0442spvhcg0f3ty4s5f9ht,2,14800562421372012,social
io1cd7jne2n76lzmzm7xdjpwc7lw36uh9azw5cj6c,2,14800562421372012,social
io13mrqp0gk2y5qvcugazy93f72spfwukwurnhpff,2,14800562421372012,social
io1n4lkzrpndy3nlxlgxyj2tvnrs8rd3l4nc9h6qp,2,14800562421372012,social
io1ssl5rvydpduh2ss98ayc5cw2knp20cvaesls8k,2,14800562421372012,social
io1v2p5cv6rmtz9yujwl4dam0757ufhy8t2984t7z,2,14800562421372012,social
io1x59605wzglgpl67drt75qhtfyf2zshwpu2swtq,2,14800562421372012,social
io1zds8wwve7caknmevsm8a9yydca3htyld66gexq,2,14800562421372012,social
io1jkjfsau2py4dvqwt4zftnkdx09ky8u9v6jtcep,3,22200843632058020,social
io174etxzjal3egsnc7aumvv8d3sysnhrjzt55y23,2,14800562421372012,social
io1mpmw6pwtfre6nx7suzfxwm49n47k4rrjppgrka,40,296011248427440256,social
io1jud3ldhg6k3f2mp7l4mnel6q2prdwytm7we3av,2,14800562421372012,social
io1r699j99ddpgm5u4uedfxavyfw6p0e4ajl98hds,2,14800562421372012,social
io1a9jq2hqehe86h9x86zr4ejl92sj48q6ccr6vx8,2,14800562421372012,social
io1fyj35u0km5cpshtwpz7jlsnj7wgkem6khr6dpw,2,14800562421372012,social
io1drzu0vgayh9mn8v0nu8mh0q45j9d2a0n8hqysn,2,14800562421372012,social
io1h45nzaple4558079ewpsk08lpwd65wkz2csjvy,2,14800562421372012,social
io1pj999k9eyksygru768q89lp69fhgyg04kwx9e7,2,14800562421372012,social
io1u0cgkvnvtl3ajgpmwchcsepj6xvg85zchqur4j,2,14800562421372012,social
io1w8hatjvwcueefx6cljc7s0quqjry07225cjwe8,2,14800562421372012,social
io1yfyjzhv6szng5n8j7lh0njq4hquvukea6qx4q0,2,14800562421372012,social
io10jz7z2phc6rp2lr677aqshgx453pql0x6c35cv,2,14800562421372012,social
io18nrq67n7fl59f8mlq86f6hcwv4s0h82wduy0xs,2,14800562421372012,social
io1pstxwgqlfkczl67mrmwr24qvy2wc0ntr3ypyyj,9,66602530896174056,social
io1l4z8cjglkql2me2kr04762hyyyxdd8g7whv9ft,2,14800562421372012,social
io142cf5nr8mku8hf9v8s0kpv4x4ppnquahmmcfy4,2,14800562421372012,social
io12lrvdu5wg8cs262lz3cv7y4u32h8wuzgq2eh7y,2,14800562421372012,social
io1435x9rzd8w6y64zswlegen9crhaqxs0kkhqkzp,2,14800562421372012,social
io12q920k57dacvrzukdrnjjp8zqf5upz9l6lqlj9,2,14800562421372012,social
io1m5sgusuuf4ff6f72nsqesltgwg8szr0hsxs8sp,2,14800562421372012,social
io1rrd890w9vgrnvqv4p6wr4s3f8qcewugymwsjle,2,14800562421372012,social
io1u5cme7cgx2pty30l0shgl9gf3eq0peg7axlzfy,2,14800562421372012,social
io1wc52t984l3djlkenw3ldprpcelwapuk7up6k94,2,14800562421372012,social
io1ygt9nzkerla58d5s3l0s72w88dx4ghhgcw37qv,2,14800562421372012,social
io1rmspg5djzddxtudrurfjgrtlzc360p0k5fva4s,4,29601124842744024,social
io166mxq8jp5sclqt9z7ddxm230rjcg7gq743mw4e,2,14800562421372012,social
io1jd9pymr0wtjgm5dlmn8mzq2r6eduthfj4zmqz0,2,14800562421372012,social
io1qat07jcdu3g28hqgnvcc6t96uax7w2c20nuafk,2,14800562421372012,social
io15c5jvzslw5ptwl4s75y6wpayku3mevmcg676fv,2,14800562421372012,social
io198jdt69stmhuv9qpjzhp7syhz26gsakk4y6zgr,2,14800562421372012,social
io1f3dlz6jlw37ch84teg5dlygwuwt204k9pl3w9p,2,14800562421372012,social
io1cng7dq24w4r3twcts09n7pwh75776f5anjslnh,2,14800562421372012,social
io1ng9stptvel7c79lhgj46s8at7efsmwph8vpes8,2,14800562421372012,social
io1t3jvc8v6zrlzdau6ps8qzn3g0ttcagnaecn3aq,2,14800562421372012,social
io1vd2d9nmelcu9lrgxfrrtp2j8um4rnqkjypsfcc,2,14800562421372012,social
io1xekfvtqx8qhxa239de9qw7keumyvxpfny9actk,2,14800562421372012,social
io1zp5lap9r4zxndutnxha9x5vaqgdr24uc7f58yc,2,14800562421372012,social
io1rgq5kcja4y8u4ps6uv7yhg3geqzyzjxrtt89wy,3,22200843632058020,social
io17jgjqyf64csu87xv357slund5k7q5rdft9eh2e,2,14800562421372012,social
io1epph7mhjxuw533f07mvuzn2tux4ac4tydwj3u6,24,177606749056464160,social
io1k5vjspgglvje9n70k4c4h3kpza2a4ds8w50d0e,2,14800562421372012,social
io1rh5pu8c7v2trkxuyhzjyjwtxm9vsagdnajly9a,2,14800562421372012,social
io10lyvgyamcxths39wgax79ucmhjdawsmzk86gf6,2,14800562421372012,social
io1algtd7au7r0h2u70r08rlz707dcrgprut36rr0,2,14800562421372012,social
io1g6k0spy0qajtfwq4zr5qh7jc3r6fnkg3r9sdc9,2,14800562421372012,social
io1e22wzmwmr3usl42fgnlc0ufmdzhnmyvs5hpzs2,2,14800562421372012,social
io1hgmeptqusrja5qtkzayqzf7s9ues0l9l38khcr,2,14800562421372012,social
io1jgp2aljfuewt3t6ku6u8gk8xtnuwz7e0j4rzc5,6,44401687264116040,social
io1lfyn7g3n9grekqhacgjujqg474z3qr8z80vvhm,2,14800562421372012,social
io14d3ksn9wq2z878lsntc728ylkdfw2a7d6pkjpu,2,14800562421372012,social
io12w9cu677u3ayejt7428v7gs2dkpygjh0jve67x,2,14800562421372012,social
io1mg5azuxwtxu2dupvv6657vkz2mfvj45mhudjtr,2,14800562421372012,social
io1s3d0sqmhrqa9k9lzjl5fcl6xt8txp0qnu36jna,2,14800562421372012,social
io1ueup7m7sfp24npvss9dtpn3j2rgkp87vt0japj,2,14800562421372012,social
io1wkskntk7va2gg4rk5evne0vuaggxxy4gfqkrlx,2,14800562421372012,social
io1yrln67j0r4gfg90dxfl6dxrq2hagwz5px9aapy,2,14800562421372012,social
io144wauqq692thtu06lyht5543fj2mq5d0ejw48p,3,22200843632058020,social
io16flc9hyvxlsgmxm5nqemda4yy9l9cry9ht6xtd,2,14800562421372012,social
io1jlynsp909nxvksje5nej88r7j6v9r60adthtr6,2,14800562421372012,social
io1qjmts427mx2psutcthff02dv9e6k59hyzztns3,2,14800562421372012,social
io15kjhz8hh880wvhh3cdnpaqchatr83ahsxf8c3n,2,14800562421372012,social
io19jf0cqq49gdgr669hl0yve63kyz8202paglzl2,2,14800562421372012,social
io1fc76eyxxtadyfm9qgkw4w38vmgfwnazksllv9l,2,14800562421372012,social
io1cyksjydxhzcvx5sd4g4m66spflg85pwyud5nw8,2,14800562421372012,social
io1nqn7svl47wd5tmhfqphng452pp00nr4kwj92a3,2,14800562421372012,social
io1t9vjznsan2vgnd50sxhx7e4ql2p72ns9wl2s0l,2,14800562421372012,social
io1vpgyc9rn5jt7qz7wplvqddygs0e79sxywf2tuk,2,14800562421372012,social
io1xqt2wegz73c3ms4mdd8ckqtgc5n3q2jdzlpgkv,2,14800562421372012,social
io1zxn29zd8rx9gufleel8zg2hzqvwpxjjye2ewuu,2,14800562421372012,social
io1whpemxza084uz964w6ynh99annnddszhztde43,3,22200843632058020,social
io17t8yethgydede25hz83ek6d8cy6h3atrl2ja5f,2,14800562421372012,social
io14gd80ctmzg6p0s5gggqwjcpc2wm94hvv3zdply,20,148005624213720128,social
io1kdr7k0jmn6sfv4jnjavd0hwxyjagqmdr6hy97f,2,14800562421372012,social
io10w32mu7cvfrwd38hq7e0j2v825y9q5dsl40uzh,2,14800562421372012,social
io1asutuknfr7qzc6qqagekuwf3ks7gmh8n8uxu7f,2,14800562421372012,social
io1gff0kgkpk6zdr22hs7pfxgw88cvjyewjvh7uqg,2,14800562421372012,social
io1e82qyw9ghgf6750sh6zn79wmwlmucx6g622ue2,2,14800562421372012,social
io163nhkzy6jp525l3v6pfayl88n4fpx8udglguxj,2,14800562421372012,social
io1hphs9atsuz0j8uze0px7umerupwzjzgzzapvj6,2,14800562421372012,social
io1pl56e2pn2qrjdyu7wvzm4t46dzsdsw2u0qs6kr,2,14800562421372012,social
io1wcrc0lxljcymu2p2djs4x8zygtv3rcwenu66gm,5,37001406053430032,social
io1lndu7qzjlxy4xg3s8hp0rtyc7q5wee5g8dyswc,2,14800562421372012,social
io14ljju49p8gm3z4egm4rwxplz5j75et4nn0qkr5,2,14800562421372012,social
io134gh0npgugunzl7grptgedzk4w95m93r4s3srx,2,14800562421372012,social
io1mndj8ct8q0phanxczlzuxhx9kadz2gpyv2z8rk,2,14800562421372012,social
io1saqwv7d379ppegm6f90kc45lv23u4h85q7q89l,2,14800562421372012,social
io1uqh64t3yz88jfqfed9vmse506tjd0kyd8ld9w4,2,14800562421372012,social
io1wt9yjuw5yga966j9mtwy29lluhqnasa7x39f3a,2,14800562421372012,social
io1yxqts9k963p8z3ryrz9xjcnyvn38r5dh6vq9gw,2,14800562421372012,social
io18lyah4wuhryu2n9hlp55w0f35ghvseu0eyl47y,3,22200843632058020,social
io16nuppavtlx39y8uqqndpv03c3l75m369qadrmd,2,14800562421372012,social
io1qtk46w7vr03ve0u79u7neu0sls5z3l6zhzl5nj,2,14800562421372012,social
io15up3pj7ky04g22l24ny0r2r53l8x2g6nc2vdcp,2,14800562421372012,social
io19ssmadw9mcfz34epf3lffjkz3xe92dmkd50evt,2,14800562421372012,social
io1fkj3npjugszgezknhva3vl93havv85wk78w95f,2,14800562421372012,social
io1d8fe00yazlwgk2hklt3d3d6lfvk4svku93rcay,2,14800562421372012,social
io1gqsk3ugy0ty494dc8lp8wlgeawkdwlg33840na,2,14800562421372012,social
io1p3jydgaannnhfc5uavprw0zvqlhwszrw2ga2pq,2,14800562421372012,social
io1tj73fepljt9y9m5ckug6rsqt65ywauzdze0lz7,2,14800562421372012,social
io1vyj7y8r6ecclt9w28lq3ltw4seupjrqlp0g8p4,2,14800562421372012,social
io1y0dlyr4ee2zrr8xgmfynd5f3geu6duc8fvkear,2,14800562421372012,social
io1040xt6j0qzsz3p9pjmmrzc75805nrcsjqt2xkk,2,14800562421372012,social
io1834fwdna793vwnne0u8gqeuqg8zadhrwjst3zs,2,14800562421372012,social
io1h4e3zyjgq4al87ajw4da86sdlcdfeslmtkr0vf,17,125804780581662112,social
io1knrh4u4f0tjepz3vjzm9pwnp8zm28j5yyamtr0,2,14800562421372012,social
io123z42auarpxk6aepvhgjx0u8wnu7mmfx36nrph,2,14800562421372012,social
io1hvkex3dqpysn5e7c9k9p8gmc203gn7x9wfjm3h,2,14800562421372012,social
io1pvrt5nne9qz7h6qewgq42slv3e0q9lw8jdh5sv,2,14800562421372012,social
io1cjmpdf7cc6zcy8v5amc98pjx9v4uc9ull6m6ra,4,29601124842744024,social
io1lv8daujv4w7s7tpw5jxkw73ag7cvkna76vjuy6,2,14800562421372012,social
io14st0xaqumw95tcu98a569vqa7sy387g9lgec0e,2,14800562421372012,social
io18px906ht0a6argqnp8z7rfnpfvelq94t50vaem,2,14800562421372012,social
io1ejfpa259znq6jh22cr7d229mez0qfth4aw7vf5,2,14800562421372012,social
io1c4cj5f895p5xjrzjnuf4vdfqjdzdfx2hsr6uqn,2,14800562421372012,social
io13fe0q9vqwl0p6q2emq6xw52upm3p9vt2jpgjtp,2,14800562421372012,social
io1mwsu0g24uft8lyl5tcfx3mzaphml6njnq9py5r,2,14800562421372012,social
io1sm7uu5uaju6r368a0fhuqy3c2u5ar5al8el8wv,2,14800562421372012,social
io1uwvwds240p99dzcgsm9pw7cf9fp2r2nw2l6h54,2,14800562421372012,social
io1wzaqlch0xlhfcessmh22657g08j2tudjfpejmg,2,14800562421372012,social
io1z6eww7cd3te46ppuqykjpmhfa5p3xyzps8e9xs,2,14800562421372012,social
io1eujk0pyz7933d3dylkuhd4aygt559537qj0u2p,3,22200843632058020,social
io16yh08k6uw82r0jmyysjwrmxuzz7mn7xhqxf795,2,14800562421372012,social
io1r09rwmkq28fsly775keyqxzff7h4acy9ev77cp,2,14800562421372012,social
io1a39eq2dkggd7lcaea0772ct3dy07938q46kfv4,2,14800562421372012,social
io1ft6sscktjtnlax74lfargq8604x8x2mmqz4wgj,2,14800562421372012,social
io1dhsdujrcz6pspamh4df4tx6sxqta2wxlsx2sy0,2,14800562421372012,social
io1gyywrzgalp6z094pkmluu3flw0z0sd9gresafs,2,14800562421372012,social
io1pd35ywwnjrwtrk4sj267qy7nmayfnrv4zs80j9,2,14800562421372012,social
io1ttr3p07yntxg55ll7v7zs3655q8axekrp3grye,2,14800562421372012,social
io1w4dh0skjxcnmhtllavnt9q8dmx4fa8guzxea6k,2,14800562421372012,social
io1y7agsxac665huqv4c0ct4txdjuvpapqgl778sl,2,14800562421372012,social
io10ek9swakjld0hmnm87384vfy7x5crsdnlsltdy,2,14800562421372012,social
io18ax050h6jjl44pesj3we9vuaqlaz82wwuqr467,2,14800562421372012,social
io1eakex0cd48ep8y3nhjwpxujefsxl3nxa0w5wu6,12,88803374528232080,social
io1kwwpcdw7x7smvxkj7952rwj5kv74mwkg4df4l0,2,14800562421372012,social
io13vmhl0rjscfjckkrtu47vngd8twwzz4pas9n6c,2,14800562421372012,social
io12cw206hg3yhq2e96mw5p57ke9nulf7h56hfgvv,2,14800562421372012,social
io1j3s9ljqr86t8q44ddpmxnsrwtrnxt6r6ph8ypy,2,14800562421372012,social
io1q2kj9mmtc59ew39rrzp0lrle5epk6cz9rny2vz,2,14800562421372012,social
io153z0n8ljccrfqtkem595exjk82a6mvx7dcllva,2,14800562421372012,social
io18xu584xj8vay3d94d5srktraledec4fwm2sn9x,2,14800562421372012,social
io1euc3qgd9aru5dcdmwfmjlcw2ffeu04qstyp6g3,2,14800562421372012,social
io1cdzyu4vmjqefk7amdpsa4fnu4nucspvlmpw8rj,2,14800562421372012,social
io13ny55e0vsah737xsu4gqa9njxm03zh33ankj3c,2,14800562421372012,social
io1n640k37nkpcndxmm7j6rvd2s5a98ckthw85zh5,2,14800562421372012,social
io1sts7ww9kw32eu3haah569m968m2wx8zs6t5xpr,2,14800562421372012,social
